sample_id,split,condition,issue_type,severity,file_path,description,suggested_fix
hurricane_harvey__908723853798641664__908723853798641664_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_harvey__908723853798641664__908723853798641664_0.png,area=0.189 exceeds limit,Manual review.
hurricane_harvey__908774437461229568__908774437461229568_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_harvey__908774437461229568__908774437461229568_0.png,area=0.154 exceeds limit,Manual review.
hurricane_harvey__908825244269404160__908825244269404160_0,style_ablation,direct_simple,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_simple/hurricane_harvey__908825244269404160__908825244269404160_0.png,area=0.152 exceeds limit,Manual review.
hurricane_harvey__908825244269404160__908825244269404160_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_harvey__908825244269404160__908825244269404160_0.png,area=0.179 exceeds limit,Manual review.
hurricane_harvey__908871077660692480__908871077660692480_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_harvey__908871077660692480__908871077660692480_0.png,area=0.207 exceeds limit,Manual review.
hurricane_harvey__909157252518563840__909157252518563840_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_harvey__909157252518563840__909157252518563840_0.png,area=0.210 exceeds limit,Manual review.
hurricane_harvey__909728995159113728__909728995159113728_0,style_ablation,benign_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/benign_news/hurricane_harvey__909728995159113728__909728995159113728_0.png,area=0.151 exceeds limit,Manual review.
hurricane_harvey__909728995159113728__909728995159113728_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_harvey__909728995159113728__909728995159113728_0.png,area=0.153 exceeds limit,Manual review.
hurricane_harvey__909871885780955137__909871885780955137_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_harvey__909871885780955137__909871885780955137_0.png,area=0.165 exceeds limit,Manual review.
hurricane_harvey__909938076423675905__909938076423675905_2,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_harvey__909938076423675905__909938076423675905_2.png,area=0.183 exceeds limit,Manual review.
hurricane_harvey__910156535011135488__910156535011135488_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_harvey__910156535011135488__910156535011135488_0.png,area=0.193 exceeds limit,Manual review.
hurricane_irma__905630591437197313__905630591437197313_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__905630591437197313__905630591437197313_0.png,area=0.209 exceeds limit,Manual review.
hurricane_irma__905636651447328768__905636651447328768_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__905636651447328768__905636651447328768_0.png,area=0.174 exceeds limit,Manual review.
hurricane_irma__905669119231459330__905669119231459330_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__905669119231459330__905669119231459330_0.png,area=0.154 exceeds limit,Manual review.
hurricane_irma__905675466492837888__905675466492837888_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__905675466492837888__905675466492837888_0.png,area=0.192 exceeds limit,Manual review.
hurricane_irma__905697160519442432__905697160519442432_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__905697160519442432__905697160519442432_0.png,area=0.179 exceeds limit,Manual review.
hurricane_irma__905714574128644096__905714574128644096_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__905714574128644096__905714574128644096_0.png,area=0.207 exceeds limit,Manual review.
hurricane_irma__905762090178289664__905762090178289664_0,style_ablation,benign_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/benign_news/hurricane_irma__905762090178289664__905762090178289664_0.png,area=0.153 exceeds limit,Manual review.
hurricane_irma__905762090178289664__905762090178289664_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__905762090178289664__905762090178289664_0.png,area=0.153 exceeds limit,Manual review.
hurricane_irma__906927887454011394__906927887454011394_0,style_ablation,direct_simple,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_simple/hurricane_irma__906927887454011394__906927887454011394_0.png,area=0.178 exceeds limit,Manual review.
hurricane_irma__906927887454011394__906927887454011394_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__906927887454011394__906927887454011394_0.png,area=0.260 exceeds limit,Manual review.
hurricane_irma__909421107396186112__909421107396186112_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__909421107396186112__909421107396186112_0.png,area=0.185 exceeds limit,Manual review.
hurricane_irma__909428988719886337__909428988719886337_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__909428988719886337__909428988719886337_0.png,area=0.173 exceeds limit,Manual review.
hurricane_irma__909431758822739969__909431758822739969_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__909431758822739969__909431758822739969_0.png,area=0.189 exceeds limit,Manual review.
hurricane_irma__909432584333078528__909432584333078528_0,style_ablation,direct_simple,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_simple/hurricane_irma__909432584333078528__909432584333078528_0.png,area=0.158 exceeds limit,Manual review.
hurricane_irma__909432584333078528__909432584333078528_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__909432584333078528__909432584333078528_0.png,area=0.260 exceeds limit,Manual review.
hurricane_irma__909480878895779840__909480878895779840_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__909480878895779840__909480878895779840_0.png,area=0.180 exceeds limit,Manual review.
hurricane_irma__909760375381512192__909760375381512192_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__909760375381512192__909760375381512192_0.png,area=0.208 exceeds limit,Manual review.
hurricane_irma__909769085721956352__909769085721956352_0,style_ablation,benign_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/benign_news/hurricane_irma__909769085721956352__909769085721956352_0.png,area=0.154 exceeds limit,Manual review.
hurricane_irma__909769085721956352__909769085721956352_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__909769085721956352__909769085721956352_0.png,area=0.156 exceeds limit,Manual review.
hurricane_irma__909774325305225216__909774325305225216_0,style_ablation,benign_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/benign_news/hurricane_irma__909774325305225216__909774325305225216_0.png,area=0.172 exceeds limit,Manual review.
hurricane_irma__909774325305225216__909774325305225216_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__909774325305225216__909774325305225216_0.png,area=0.176 exceeds limit,Manual review.
hurricane_irma__909774325305225216__909774325305225216_0,style_ablation,misleading_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/misleading_news/hurricane_irma__909774325305225216__909774325305225216_0.png,area=0.160 exceeds limit,Manual review.
hurricane_irma__909779079213305864__909779079213305864_1,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__909779079213305864__909779079213305864_1.png,area=0.183 exceeds limit,Manual review.
hurricane_irma__909780742787432452__909780742787432452_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__909780742787432452__909780742787432452_0.png,area=0.186 exceeds limit,Manual review.
hurricane_irma__909784591724089344__909784591724089344_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__909784591724089344__909784591724089344_0.png,area=0.189 exceeds limit,Manual review.
hurricane_irma__909785832273465344__909785832273465344_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__909785832273465344__909785832273465344_0.png,area=0.189 exceeds limit,Manual review.
hurricane_irma__909791620857581568__909791620857581568_2,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__909791620857581568__909791620857581568_2.png,area=0.183 exceeds limit,Manual review.
hurricane_irma__909797659795427334__909797659795427334_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__909797659795427334__909797659795427334_0.png,area=0.203 exceeds limit,Manual review.
hurricane_irma__909797688278908933__909797688278908933_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__909797688278908933__909797688278908933_0.png,area=0.189 exceeds limit,Manual review.
hurricane_irma__909820472258383872__909820472258383872_1,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__909820472258383872__909820472258383872_1.png,area=0.204 exceeds limit,Manual review.
hurricane_irma__909833411598209024__909833411598209024_2,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__909833411598209024__909833411598209024_2.png,area=0.183 exceeds limit,Manual review.
hurricane_irma__909839598196543488__909839598196543488_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__909839598196543488__909839598196543488_0.png,area=0.206 exceeds limit,Manual review.
hurricane_irma__909839832066686978__909839832066686978_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__909839832066686978__909839832066686978_0.png,area=0.183 exceeds limit,Manual review.
hurricane_irma__909854712731750402__909854712731750402_0,style_ablation,benign_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/benign_news/hurricane_irma__909854712731750402__909854712731750402_0.png,area=0.173 exceeds limit,Manual review.
hurricane_irma__909854712731750402__909854712731750402_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__909854712731750402__909854712731750402_0.png,area=0.175 exceeds limit,Manual review.
hurricane_irma__909854712731750402__909854712731750402_0,style_ablation,misleading_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/misleading_news/hurricane_irma__909854712731750402__909854712731750402_0.png,area=0.162 exceeds limit,Manual review.
hurricane_irma__909868408493236224__909868408493236224_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__909868408493236224__909868408493236224_0.png,area=0.182 exceeds limit,Manual review.
hurricane_irma__909868816695545857__909868816695545857_0,style_ablation,direct_news,occupied_area_warning,medium,data/v2/attacks/style_ablation/direct_news/hurricane_irma__909868816695545857__909868816695545857_0.png,area=0.192 exceeds limit,Manual review.
