split_name,sample_id,duplicate_cluster_id,event_name,damage_label_normalized,sha256,perceptual_hash
main,california_wildfires__920931333848883201__920931333848883201_0,cluster_01367,california_wildfires,severe_damage,41052c15adc381f1ee2352171d3283f634bcb72c957ff80de4251a2b131f16da,e1a123266d392663
main,california_wildfires__921159449708060672__921159449708060672_0,cluster_00407,california_wildfires,mild_damage,5238e9e979147bc245ac082657db3701f28c8ccbcecd51731f2f3c8947efab5d,0f07658914870114
main,california_wildfires__921176414446960640__921176414446960640_0,cluster_00408,california_wildfires,mild_damage,e3bf5b9c8b38c1d3c084e817da8704a18b6c6ebbaa2e421922a9810a993562da,2e2f8fc767ec9985
main,california_wildfires__921425360373329920__921425360373329920_0,cluster_00409,california_wildfires,mild_damage,426073ef37c37b6d170064aa60c4867c7300dd329f6c9dbee7a7b7fea17d0957,efb73f7f7f7d3319
main,california_wildfires__921612777751539712__921612777751539712_0,cluster_01401,california_wildfires,severe_damage,6ab088f5c3319437983da06dad295c0b8eba55d3eedb4bcc1525c545892086fb,1f57c6363633f2d6
main,california_wildfires__921617294945525760__921617294945525760_0,cluster_01402,california_wildfires,severe_damage,7eebe769638fd8163e72424d12684bb7f8c9ae60c03b91274a9bcf3bda86e12d,2a2626269594322d
main,california_wildfires__921767804860235776__921767804860235776_0,cluster_01406,california_wildfires,severe_damage,f165142d142211dffb6d265207a23d723877db73e67d6a7c54f35c31f3722745,6d0c094d66c64b0d
main,california_wildfires__921975972085280769__921975972085280769_0,cluster_00412,california_wildfires,mild_damage,7c7e116b166b2db022b955a3248a14a10ac2f2ec0e058ca733fb4c9cf1bcccfd,0701b0b0884022ff
main,california_wildfires__922018534863011840__922018534863011840_0,cluster_00413,california_wildfires,mild_damage,009ccb62d16a82a74ee4b28f917978aa30631dd1d07d840d9e7ea3389a3f9b02,cd8919b3ebc99949
main,california_wildfires__922161026912669698__922161026912669698_0,cluster_00414,california_wildfires,mild_damage,fc20d16f07b1a4d805984034a4388e73aaac881de6034b8e32e54d11366e0862,38fdbdbd1feff796
main,california_wildfires__922825575181496320__922825575181496320_0,cluster_01429,california_wildfires,severe_damage,c13acc64cf222114eb1a6e6b00fdb457ff1059b85d2ab7cb2699fd5ef2be0b7f,c0e2e2c786cac757
main,california_wildfires__923407022183321600__923407022183321600_0,cluster_01439,california_wildfires,severe_damage,a9a992f905287e0a64a50c8b5343bcf2386c9e891a994f8d571e1bc11ab25926,f3f3f37110010222
main,california_wildfires__923413762018824192__923413762018824192_0,cluster_01440,california_wildfires,severe_damage,a2a192b97c29d49177b68bd6b15ef3b88b1ad14b8a8a2f34c51645925099ec19,254d17167e5b7ad3
main,hurricane_harvey__901646234880024576__901646234880024576_0,cluster_00013,hurricane_harvey,little_or_no_damage,c804511f90d1d89823e775529970876ea26861c75a22b58e52cbeb31af4ee505,337372f3b2f2f376
main,hurricane_harvey__901646559384829953__901646559384829953_0,cluster_00419,hurricane_harvey,mild_damage,19fb86040e8484d1ea83bbf89ed07c7be0cfd34fef8995e7c161c11eefaadf81,1f1f2c2c908c0c0c
main,hurricane_harvey__901650362410688513__901650362410688513_0,cluster_01460,hurricane_harvey,mild_damage,4d4961db2d7d73215bb4cdf911b7920eff770f187526977efc81707d18cce918,2f2e6a430f0f1307
main,hurricane_harvey__901650454832185344__901650454832185344_0,cluster_00420,hurricane_harvey,mild_damage,ccb126766cc2a0df44665090cb33e57f93852b69894715bcd6f85fbc084d5c6c,0d179c8eab39b9f5
main,hurricane_harvey__901650574785093632__901650574785093632_0,cluster_00421,hurricane_harvey,mild_damage,82391f743ab34ceb66992e8b47ae92077d2051f2d8f01ef0eb6aa49161f8ad31,06f6637c7c7c383d
main,hurricane_harvey__901650824530669568__901650824530669568_1,cluster_01464,hurricane_harvey,severe_damage,f0a6f1545a2e6f25fddd1bda1572a8bfb443a05c1c7239efff92663b7c063917,01176f6fff9f9d9f
main,hurricane_harvey__901659390268329988__901659390268329988_0,cluster_00423,hurricane_harvey,mild_damage,c70ba22d4a40e29a605eeb46648f106f9d0d3ad995b0e9d5ecb81e66de313afd,cd83450307e3c3d9
main,hurricane_harvey__901688029521334272__901688029521334272_3,cluster_00016,hurricane_harvey,little_or_no_damage,a5762af43d1032ae501d105b286a343ca24d460e5026afdd8445ba13fc4e532a,494383a65fe7ed79
main,hurricane_harvey__901697659613966336__901697659613966336_0,cluster_00019,hurricane_harvey,little_or_no_damage,bc481f900bcca5bd8fa6e47b3a87a0c8db1e92e89a03463c8b9f2877ce8b0378,3bb5ddfd0fce661f
main,hurricane_harvey__901701789279547392__901701789279547392_1,cluster_00427,hurricane_harvey,little_or_no_damage,350623fb89445521af89d231a778b2f740a1aeaa71d6786b4d1d3a86ec36ea2b,0c6ceec6878383c7
main,hurricane_harvey__901705136782716928__901705136782716928_1,cluster_00428,hurricane_harvey,little_or_no_damage,8c149d1293651a55f49750d0de27b2d526ce29dd1889d9e6b3f00296c4c5ce3d,a4c6cb2383cc6469
main,hurricane_harvey__901705240419938305__901705240419938305_0,cluster_00429,hurricane_harvey,mild_damage,151af56f2a5294a752d040286284524325d4dcad6732d9c5a8eb0a97bb0cc279,cbb6a6e7fcfffffe
main,hurricane_harvey__901714497332809728__901714497332809728_0,cluster_00020,hurricane_harvey,little_or_no_damage,d7439ad7a784dda3d7a4fc189f0b326bc15e27d8b2a659fc101594d4802ec429,1f0b292b2b171359
main,hurricane_harvey__901721172961890304__901721172961890304_0,cluster_01488,hurricane_harvey,severe_damage,fff508a0c51a5307fc424a8ab4056d0941c4e37684ce810b291d5209264dfcef,327305252797074f
main,hurricane_harvey__901722704767627269__901722704767627269_0,cluster_00431,hurricane_harvey,mild_damage,e4fa47ddb00f36d52b65f204fde3ee0275dae4f3a1e34e3608ca327b9ad86ee3,f2b2f35b1fcfdfdb
main,hurricane_harvey__901726788736471040__901726788736471040_0,cluster_00432,hurricane_harvey,mild_damage,b0711bd41062a6728a0ccef8be1f19fb4338b6a675b49ddcfb3700079f0d9e4f,291616151b010102
main,hurricane_harvey__901731017358139392__901731017358139392_0,cluster_00433,hurricane_harvey,mild_damage,afd3d775c52c8fec38fda6928b4e6387e3e90f368de1c97b249fe8e0c4eafce4,0102878b8a270387
main,hurricane_harvey__901741728520130560__901741728520130560_0,cluster_00021,hurricane_harvey,little_or_no_damage,0ef3f1456cfa0cc5364f661901957d0b97e3d24fbab75b6e277385754984a454,6f67c3cbf2969682
main,hurricane_harvey__901754891487600640__901754891487600640_0,cluster_00435,hurricane_harvey,mild_damage,09312088a1581ed6a9aa39f749b64d9a8e648187a51a3f4bc4fd84740a230f4e,0f0f0b1717171313
main,hurricane_harvey__901762681975304193__901762681975304193_0,cluster_01493,hurricane_harvey,severe_damage,9a7fda8672094a8681b310ca58441c219857b93f5a786eb299d762b94570cff7,1f0b000003810302
main,hurricane_harvey__901776320232701953__901776320232701953_0,cluster_00437,hurricane_harvey,mild_damage,27f793e024a7a23f469ce4f0b17c2f2280992faeb68f2a629fcbc955a73e6122,2b37f39999f8f0a1
main,hurricane_harvey__901783778602962944__901783778602962944_0,cluster_00022,hurricane_harvey,little_or_no_damage,fbf1b5dcfb53b5288351edae86111e1ccf78ea8c718838b771d18f86ec075905,ff7f0f272e3e3f2f
main,hurricane_harvey__901787699648004097__901787699648004097_1,cluster_00023,hurricane_harvey,little_or_no_damage,5783015d94df363849c10eb174000ba4327bbe12719d31b5c17b126e919197a9,0d273776c6663389
main,hurricane_harvey__901787869521555456__901787869521555456_1,cluster_00024,hurricane_harvey,little_or_no_damage,d881bd3ea557a79a88d76cac59f11161b01f67a35353e89262d9f47ea0f3f444,bab8585e7bcfc664
main,hurricane_harvey__901805448944390145__901805448944390145_0,cluster_00026,hurricane_harvey,little_or_no_damage,046afd6b83cd335b1d9753101bb2d7976dfadd4db0222e69c573986cf0601153,96161b186c3f7800
main,hurricane_harvey__901813742933073921__901813742933073921_0,cluster_01508,hurricane_harvey,little_or_no_damage,a9a10499ecb47922eb44f6935c8d8813cff56b238c1aeb21e0202d08eb320501,1b9b5b4b4b0b4b4a
main,hurricane_harvey__901817961610174464__901817961610174464_2,cluster_01512,hurricane_harvey,severe_damage,afe184db85ea2041aa337eed35c24264c35b6ac3f6ae99c62935d33db88cc527,0f4d6e460f171f0f
main,hurricane_harvey__901826639310540801__901826639310540801_0,cluster_00027,hurricane_harvey,little_or_no_damage,31de2d5576fa9c2309b58623975d25134297fe528722286ad71b59f696dbcc16,5f4e6861643c6e7f
main,hurricane_harvey__901835409440768000__901835409440768000_0,cluster_00028,hurricane_harvey,little_or_no_damage,3f6c3d98ab04848c4f876ec93d919bd36b4952decfa8e6d36acc4b02ad8042ba,184a4d2c0c8c8ebf
main,hurricane_harvey__904221258371407872__904221258371407872_0,cluster_00443,hurricane_harvey,mild_damage,9b8ba5fbca77837c279b1922e1bd6083037241fcef334b76a294efaad8166e9c,63b602521b39393d
main,hurricane_harvey__904271772840841218__904271772840841218_0,cluster_00447,hurricane_harvey,mild_damage,2e216aab768d664bfb9077e740034e0bed44d405acd8c3611fe0c47806ce423f,6361500440808183
main,hurricane_harvey__904281502539628544__904281502539628544_0,cluster_00031,hurricane_harvey,little_or_no_damage,3b04a64ad19eb363c3fdb0492318082e5c3d0bf1b668c718ddf3e5f3fece99e1,8cdd6deeb424cd87
main,hurricane_harvey__904289771421237248__904289771421237248_0,cluster_00448,hurricane_harvey,mild_damage,f71036232052ca01f7f09d4860af06544ac18ee3d65a42e65716a449fce97919,1b0f2f2f0f2f2f2f
main,hurricane_harvey__904291469409878016__904291469409878016_0,cluster_01545,hurricane_harvey,severe_damage,2c6d1fb324723a7c0c678786f34f1da87ebd18d74005835f879c1c917c37cf5d,0d011984a073e3cd
main,hurricane_harvey__904302986826014720__904302986826014720_0,cluster_00449,hurricane_harvey,mild_damage,e93ead1d00bd2f2d171156c3da07958c4f3d559e1baf77c6490a4928292602e9,e4444c8e9e993860
main,hurricane_harvey__904324002176532481__904324002176532481_3,cluster_00032,hurricane_harvey,little_or_no_damage,047d663f2f05006c991adccbd0d4cc2fdcb5ce598bdb59603cf2b0eac1631697,3c36340402000120
main,hurricane_harvey__904326884401360898__904326884401360898_0,cluster_00451,hurricane_harvey,mild_damage,e20fc15f6063d010a85afa6c211999bc5b7d035f1f8c04c6ebd72e694ca902eb,ee6d858b931b8d8d
main,hurricane_harvey__904331124339609600__904331124339609600_0,cluster_00033,hurricane_harvey,little_or_no_damage,10a5fe0605c02826aacbef20f60b9163f58898473fb3be7b9a706dce3e6c3738,753919513811d1d0
main,hurricane_harvey__904343630973992962__904343630973992962_0,cluster_01555,hurricane_harvey,severe_damage,39929814d7405c69c2439fc95a8031fd4dbb499cecd87b7de236a7838e842af7,0f2e6e67d7e7d2e2
main,hurricane_harvey__904362108531466241__904362108531466241_0,cluster_00453,hurricane_harvey,mild_damage,606de573f3c2e4d17111c2ea3b24e8c34ccb48af3045fcdb2d22804f11f2b865,6b071feecace0ee8
main,hurricane_harvey__904397952420118528__904397952420118528_0,cluster_01563,hurricane_harvey,severe_damage,87237586188afc590f427fb91cba57e6eb5b0e396d867ff37d00d7bb3f5afaf2,bcfef4bcb8ecbcb0
main,hurricane_harvey__904434023660888064__904434023660888064_0,cluster_00457,hurricane_harvey,mild_damage,58fd871d5da4a811d32a9345db23b94ddbc5a060f464a6fb87284468d133dd01,2e1a9ebe373e7aaf
main,hurricane_harvey__904453241005641728__904453241005641728_0,cluster_01571,hurricane_harvey,severe_damage,9c48c64200ebeac6dc07978f05efa16809177f951905942ade4a345a6ef30d63,17373b1b1bbebba3
main,hurricane_harvey__904464789811863552__904464789811863552_0,cluster_00034,hurricane_harvey,little_or_no_damage,78af554dc757a8da81d333ac7d33eb328057b1aa728dd7cc786f027dbefafa6b,c7433e3e10717dfc
main,hurricane_harvey__904511606612037632__904511606612037632_0,cluster_01736,hurricane_harvey,mild_damage,15f511ece63fd054182fb4d21dae02cfd79d5d7fe4764d83399d6f51814c37e7,90dad6464c4c4ec9
main,hurricane_harvey__904516911391805440__904516911391805440_0,cluster_00460,hurricane_harvey,mild_damage,3c9797250233479434dd14fcdabbe6df14b8837eb71c2908b16e42869d93091d,c7efc5e7e7cc2263
main,hurricane_harvey__904517353588744192__904517353588744192_0,cluster_00461,hurricane_harvey,mild_damage,c170fdc0b363da0ba8e82857c5806d886cce34feb6d16d4557858d5a835cb926,39c3cf3b6de95347
main,hurricane_harvey__904556347164950529__904556347164950529_0,cluster_00463,hurricane_harvey,mild_damage,98008ff2e64539eb95b4653c1b01132ad62c8f2569fbd57953b75dc825b17800,194c1c1b59517382
main,hurricane_harvey__904576825690554372__904576825690554372_0,cluster_00035,hurricane_harvey,little_or_no_damage,7ee7cd1c10400a371636dc91b1cb7684873593c054101ed6f1f89bbc8e89b6cb,8f1b09290b13a1d0
main,hurricane_harvey__904589549971570688__904589549971570688_0,cluster_01591,hurricane_harvey,severe_damage,76c90494025e3c8477fcc8d63ea3f4e70b5e903aff059d177378dcf9785f42b7,072b1b0735713e1f
main,hurricane_harvey__904670957247373312__904670957247373312_0,cluster_00037,hurricane_harvey,little_or_no_damage,4c2b9e4b649a38f885cee7a543ed9e2ab49b49e9532637c1e9cabc91a9232c44,6dcd996bebd3f1d2
main,hurricane_harvey__904677953983967233__904677953983967233_0,cluster_00466,hurricane_harvey,mild_damage,2a3d25106c86b0550119694cd7932809d69a4134323ccc88d78ba487daa54b53,ecdd9b3b9b9f950c
main,hurricane_harvey__904710459814690816__904710459814690816_0,cluster_01611,hurricane_harvey,severe_damage,aee14b705cb717ab3951e41743b588d6a6700d7a8b34ea590e1603ce85357a77,9b33233a0d959527
main,hurricane_harvey__904779114506326016__904779114506326016_0,cluster_00040,hurricane_harvey,little_or_no_damage,dff2b96ec9755a1e21dab6938c9d782ed8f4087a4903236021ba182d04ea5d7b,8335951c5e4fcb49
main,hurricane_harvey__904787823181520896__904787823181520896_0,cluster_01619,hurricane_harvey,severe_damage,3d81fb9013679a8337d1c96b2285b1f0600c44bf92025bf24540ed0fe796eed3,2f6f6f4e4e0e8e0f
main,hurricane_harvey__904802599219625985__904802599219625985_0,cluster_01622,hurricane_harvey,severe_damage,7923e461fc123d99e7efc1510918e8c489e0b7bb6477401fb3ed2c3465c30a08,87808c87c6a6b2d1
main,hurricane_harvey__904842215620583425__904842215620583425_0,cluster_00042,hurricane_harvey,little_or_no_damage,d857ddfac42e7fe108eb45c5e6d3c2465a061dfdbf444f8252dd050596232ccc,3c39b30b4feef371
main,hurricane_harvey__904853248384913408__904853248384913408_0,cluster_00477,hurricane_harvey,mild_damage,f108a0ef1d75724f6b3587d5e665014354777035400f57ceaa8c2e991d1132e7,11010342c3070101
main,hurricane_harvey__904925838839169028__904925838839169028_0,cluster_00044,hurricane_harvey,little_or_no_damage,cc2fcca36da2d4f389300919da771315a82e861124ac406f81105f9833f83bfc,c5851743ab439313
main,hurricane_harvey__904933387114340352__904933387114340352_0,cluster_00045,hurricane_harvey,little_or_no_damage,bde3d71e9f47f91f0fda4d7d757c5b4eb06f300d273b152a01b28e8a9b1925cf,6666e6c7874d4f87
main,hurricane_harvey__904947206607818753__904947206607818753_0,cluster_00046,hurricane_harvey,little_or_no_damage,4530cad9260d4d93863173b2d30193b328b9dd5c74dde42120968e4e17718438,0f0fd69afb7e7e3f
main,hurricane_harvey__904955849487126528__904955849487126528_0,cluster_00479,hurricane_harvey,mild_damage,dc8029f299f5aeef6bbd550383db5f4d37a744fee8a6d3cf606c15065e550bc3,2727d7e6e77f7bff
main,hurricane_harvey__904956036733423616__904956036733423616_0,cluster_00480,hurricane_harvey,mild_damage,2c006625b03576a8b4b6705517b39256e2449e31b36916ff4d693c1a22028e73,f88e0f3511112323
main,hurricane_harvey__904972350294171650__904972350294171650_0,cluster_00047,hurricane_harvey,little_or_no_damage,cd5efc5e0eb49c6adc0b24e475df26c95e6f74631125d3a5199d1545d643cc98,30614d168b0b460f
main,hurricane_harvey__904994908016058368__904994908016058368_0,cluster_00048,hurricane_harvey,little_or_no_damage,1b46cebe80b46d60358ecffcd23b9338503baa5a7cde1cd8abe58302744a52ff,ef6ec5138bc666e2
main,hurricane_harvey__905014427451244544__905014427451244544_0,cluster_00049,hurricane_harvey,little_or_no_damage,6b76b364c78b4fa928ee93773d25d211e057dab471c20ed32e5c782237568254,3333332222737131
main,hurricane_harvey__905015318401216512__905015318401216512_2,cluster_01648,hurricane_harvey,severe_damage,d687e6f32c46c7683623759157d22fc3ff69c6d2157ad85132bc9e234cba982a,79400cb6dc53cccd
main,hurricane_harvey__905050833687064577__905050833687064577_0,cluster_01652,hurricane_harvey,severe_damage,6e7035a2f9ce9c87aeaec5c47ea418e678fbe343cbbf75821973f69921163f6b,0d8d0d0d59996441
main,hurricane_harvey__905065364601667585__905065364601667585_0,cluster_01656,hurricane_harvey,severe_damage,c3fc139f8685f146cd478fdd0ff766684e5f7936c4b37759ade6c0f1101dc45c,de5ec686600c1633
main,hurricane_harvey__905069428341174272__905069428341174272_0,cluster_01657,hurricane_harvey,severe_damage,f72f4fb0352993b201120ae4b57eccca61e065e661c535f013f30735024f39e9,841924250d36074b
main,hurricane_harvey__905137064282378240__905137064282378240_0,cluster_00487,hurricane_harvey,mild_damage,93c2d8d3e6bd20f8d3c43d73639826a305d875d067538e3abae9d52cee0fd813,5f4959e96b3d3929
main,hurricane_harvey__905148792516866049__905148792516866049_2,cluster_01663,hurricane_harvey,severe_damage,f248a145d33d7e7d64d1dedf19809aa6ace4075fe3558d071a6ebcae40de6b26,191d1d0d4e7f7c7d
main,hurricane_harvey__905165483816648704__905165483816648704_0,cluster_01668,hurricane_harvey,severe_damage,7733b7db0e92e650a4dd97e1f71a943fd0ca278f01c5054c92b2529b3d418326,31893e03cf4e8382
main,hurricane_harvey__905195533853216769__905195533853216769_0,cluster_01673,hurricane_harvey,severe_damage,a49fc1a167feb3dc10dc0ca424a7043ea46ebf138d367d79ffe1267f88436f28,f0e8686c6656ed8c
main,hurricane_harvey__905215758917144584__905215758917144584_0,cluster_00050,hurricane_harvey,little_or_no_damage,16ee95e9c334fce75c51152cff7f2a28fb041adaee4053c57ee7ce77d89a8919,202266cecfc9cfa7
main,hurricane_harvey__905230326359891968__905230326359891968_0,cluster_01679,hurricane_harvey,little_or_no_damage,5a0a0b49e4dfc8c987bc7ab88278e4a28f6f7bae8a340418725b725e16e78332,ca9a64340ce97954
main,hurricane_harvey__905230715566006272__905230715566006272_0,cluster_01680,hurricane_harvey,severe_damage,a7fd8ef9876ea60c88e25d4a5c70e8c060bf34c4320a828efc15a0059d404a42,e6c78e1a3636a4f0
main,hurricane_harvey__905290227178229764__905290227178229764_0,cluster_00492,hurricane_harvey,mild_damage,d8cde76b66dfe16b483c8bfffffc579e37e252b2e54760741034755d9d92b867,4e6d27a5baa8b337
main,hurricane_harvey__905306602416332800__905306602416332800_0,cluster_00531,hurricane_harvey,mild_damage,135a497653217612f66d3b385fd52ed7a9b4153cb4019090f7bd1789bdd1c83a,1d3df0f0e64e4800
main,hurricane_harvey__905351240715866112__905351240715866112_0,cluster_00051,hurricane_harvey,little_or_no_damage,cd0bf9f2012b577d0a5e71576c13774fef8cd82eb2a7f94efa9542af1e2e23a0,fe13a1e7cde03886
main,hurricane_harvey__905367007092105216__905367007092105216_0,cluster_01691,hurricane_harvey,severe_damage,e5ac62b53e0e5142b6d4f2330a04872a93ddd1cad467004fb2b3382c43ce74d6,070f1f3b391c1555
main,hurricane_harvey__905400128864968706__905400128864968706_0,cluster_00052,hurricane_harvey,little_or_no_damage,8609f9b9e1bafea188754964bccc975c023f8876d6fd43f1857f1c756e20de7a,72da4b51caa66468
main,hurricane_harvey__905405070526873600__905405070526873600_0,cluster_00495,hurricane_harvey,mild_damage,ed7db9fcdc38520ea13afc06d4f3c9a5d16c09077f193062094163021b9e0182,ac2c2ca5e5c6c787
main,hurricane_harvey__905427798466207746__905427798466207746_1,cluster_00497,hurricane_harvey,little_or_no_damage,850298aa8d6d7c6e3a07b9b2898baf708b4aebf4bd6b3800c00d3458d07cb162,c2f3a3e63626d2ae
