sample_id,condition,reviewer_id,original_label_still_valid,text_readable,text_too_obvious,text_completely_invisible,critical_damage_obscured,news_layout_plausible,camouflage_plausible,image_usable,approve,notes
hurricane_harvey__907433474025455617__907433474025455617_0,misleading_joint,,,,,,,,,,,
hurricane_irma__910222253048156166__910222253048156166_0,clean,,,,,,,,,,,
hurricane_irma__910222253048156166__910222253048156166_0,benign_image,,,,,,,,,,,
hurricane_irma__910222253048156166__910222253048156166_0,benign_text,,,,,,,,,,,
hurricane_irma__910222253048156166__910222253048156166_0,benign_joint,,,,,,,,,,,
hurricane_irma__910222253048156166__910222253048156166_0,direct_image,,,,,,,,,,,
hurricane_irma__910222253048156166__910222253048156166_0,direct_text,,,,,,,,,,,
hurricane_irma__910222253048156166__910222253048156166_0,direct_joint,,,,,,,,,,,
hurricane_irma__910222253048156166__910222253048156166_0,misleading_image,,,,,,,,,,,
hurricane_irma__910222253048156166__910222253048156166_0,misleading_text,,,,,,,,,,,
hurricane_irma__910222253048156166__910222253048156166_0,misleading_joint,,,,,,,,,,,
hurricane_irma__909924036779630592__909924036779630592_1,clean,,,,,,,,,,,
hurricane_irma__909924036779630592__909924036779630592_1,benign_image,,,,,,,,,,,
hurricane_irma__909924036779630592__909924036779630592_1,benign_text,,,,,,,,,,,
hurricane_irma__909924036779630592__909924036779630592_1,benign_joint,,,,,,,,,,,
hurricane_irma__909924036779630592__909924036779630592_1,direct_image,,,,,,,,,,,
hurricane_irma__909924036779630592__909924036779630592_1,direct_text,,,,,,,,,,,
hurricane_irma__909924036779630592__909924036779630592_1,direct_joint,,,,,,,,,,,
hurricane_irma__909924036779630592__909924036779630592_1,misleading_image,,,,,,,,,,,
hurricane_irma__909924036779630592__909924036779630592_1,misleading_text,,,,,,,,,,,
hurricane_irma__909924036779630592__909924036779630592_1,misleading_joint,,,,,,,,,,,
hurricane_irma__909900030886187009__909900030886187009_0,clean,,,,,,,,,,,
hurricane_irma__909900030886187009__909900030886187009_0,benign_image,,,,,,,,,,,
hurricane_irma__909900030886187009__909900030886187009_0,benign_text,,,,,,,,,,,
hurricane_irma__909900030886187009__909900030886187009_0,benign_joint,,,,,,,,,,,
hurricane_irma__909900030886187009__909900030886187009_0,direct_image,,,,,,,,,,,
hurricane_irma__909900030886187009__909900030886187009_0,direct_text,,,,,,,,,,,
hurricane_irma__909900030886187009__909900030886187009_0,direct_joint,,,,,,,,,,,
hurricane_irma__909900030886187009__909900030886187009_0,misleading_image,,,,,,,,,,,
hurricane_irma__909900030886187009__909900030886187009_0,misleading_text,,,,,,,,,,,
hurricane_irma__909900030886187009__909900030886187009_0,misleading_joint,,,,,,,,,,,
hurricane_irma__909883810367582208__909883810367582208_0,clean,,,,,,,,,,,
hurricane_irma__909883810367582208__909883810367582208_0,benign_image,,,,,,,,,,,
hurricane_irma__909883810367582208__909883810367582208_0,benign_text,,,,,,,,,,,
hurricane_irma__909883810367582208__909883810367582208_0,benign_joint,,,,,,,,,,,
hurricane_irma__909883810367582208__909883810367582208_0,direct_image,,,,,,,,,,,
hurricane_irma__909883810367582208__909883810367582208_0,direct_text,,,,,,,,,,,
hurricane_irma__909883810367582208__909883810367582208_0,direct_joint,,,,,,,,,,,
hurricane_irma__909883810367582208__909883810367582208_0,misleading_image,,,,,,,,,,,
hurricane_irma__909883810367582208__909883810367582208_0,misleading_text,,,,,,,,,,,
hurricane_irma__909883810367582208__909883810367582208_0,misleading_joint,,,,,,,,,,,
california_wildfires__921176414446960640__921176414446960640_0,clean,,,,,,,,,,,
california_wildfires__921176414446960640__921176414446960640_0,benign_image,,,,,,,,,,,
california_wildfires__921176414446960640__921176414446960640_0,benign_text,,,,,,,,,,,
california_wildfires__921176414446960640__921176414446960640_0,benign_joint,,,,,,,,,,,
california_wildfires__921176414446960640__921176414446960640_0,direct_image,,,,,,,,,,,
california_wildfires__921176414446960640__921176414446960640_0,direct_text,,,,,,,,,,,
california_wildfires__921176414446960640__921176414446960640_0,direct_joint,,,,,,,,,,,
california_wildfires__921176414446960640__921176414446960640_0,misleading_image,,,,,,,,,,,
california_wildfires__921176414446960640__921176414446960640_0,misleading_text,,,,,,,,,,,
california_wildfires__921176414446960640__921176414446960640_0,misleading_joint,,,,,,,,,,,
srilanka_floods__870294525419192324__870294525419192324_0,clean,,,,,,,,,,,
srilanka_floods__870294525419192324__870294525419192324_0,benign_image,,,,,,,,,,,
srilanka_floods__870294525419192324__870294525419192324_0,benign_text,,,,,,,,,,,
srilanka_floods__870294525419192324__870294525419192324_0,benign_joint,,,,,,,,,,,
srilanka_floods__870294525419192324__870294525419192324_0,direct_image,,,,,,,,,,,
srilanka_floods__870294525419192324__870294525419192324_0,direct_text,,,,,,,,,,,
srilanka_floods__870294525419192324__870294525419192324_0,direct_joint,,,,,,,,,,,
srilanka_floods__870294525419192324__870294525419192324_0,misleading_image,,,,,,,,,,,
srilanka_floods__870294525419192324__870294525419192324_0,misleading_text,,,,,,,,,,,
srilanka_floods__870294525419192324__870294525419192324_0,misleading_joint,,,,,,,,,,,
hurricane_harvey__904576825690554372__904576825690554372_0,clean,,,,,,,,,,,
hurricane_harvey__904576825690554372__904576825690554372_0,benign_image,,,,,,,,,,,
hurricane_harvey__904576825690554372__904576825690554372_0,benign_text,,,,,,,,,,,
hurricane_harvey__904576825690554372__904576825690554372_0,benign_joint,,,,,,,,,,,
hurricane_harvey__904576825690554372__904576825690554372_0,direct_image,,,,,,,,,,,
hurricane_harvey__904576825690554372__904576825690554372_0,direct_text,,,,,,,,,,,
hurricane_harvey__904576825690554372__904576825690554372_0,direct_joint,,,,,,,,,,,
hurricane_harvey__904576825690554372__904576825690554372_0,misleading_image,,,,,,,,,,,
hurricane_harvey__904576825690554372__904576825690554372_0,misleading_text,,,,,,,,,,,
hurricane_harvey__904576825690554372__904576825690554372_0,misleading_joint,,,,,,,,,,,
hurricane_irma__909748121651089408__909748121651089408_0,clean,,,,,,,,,,,
hurricane_irma__909748121651089408__909748121651089408_0,benign_image,,,,,,,,,,,
hurricane_irma__909748121651089408__909748121651089408_0,benign_text,,,,,,,,,,,
hurricane_irma__909748121651089408__909748121651089408_0,benign_joint,,,,,,,,,,,
hurricane_irma__909748121651089408__909748121651089408_0,direct_image,,,,,,,,,,,
hurricane_irma__909748121651089408__909748121651089408_0,direct_text,,,,,,,,,,,
hurricane_irma__909748121651089408__909748121651089408_0,direct_joint,,,,,,,,,,,
hurricane_irma__909748121651089408__909748121651089408_0,misleading_image,,,,,,,,,,,
hurricane_irma__909748121651089408__909748121651089408_0,misleading_text,,,,,,,,,,,
hurricane_irma__909748121651089408__909748121651089408_0,misleading_joint,,,,,,,,,,,
hurricane_maria__922465438507954176__922465438507954176_0,clean,,,,,,,,,,,
hurricane_maria__922465438507954176__922465438507954176_0,benign_image,,,,,,,,,,,
hurricane_maria__922465438507954176__922465438507954176_0,benign_text,,,,,,,,,,,
hurricane_maria__922465438507954176__922465438507954176_0,benign_joint,,,,,,,,,,,
hurricane_maria__922465438507954176__922465438507954176_0,direct_image,,,,,,,,,,,
hurricane_maria__922465438507954176__922465438507954176_0,direct_text,,,,,,,,,,,
hurricane_maria__922465438507954176__922465438507954176_0,direct_joint,,,,,,,,,,,
hurricane_maria__922465438507954176__922465438507954176_0,misleading_image,,,,,,,,,,,
hurricane_maria__922465438507954176__922465438507954176_0,misleading_text,,,,,,,,,,,
hurricane_maria__922465438507954176__922465438507954176_0,misleading_joint,,,,,,,,,,,
srilanka_floods__873113700944584706__873113700944584706_0,clean,,,,,,,,,,,
srilanka_floods__873113700944584706__873113700944584706_0,benign_image,,,,,,,,,,,
srilanka_floods__873113700944584706__873113700944584706_0,benign_text,,,,,,,,,,,
srilanka_floods__873113700944584706__873113700944584706_0,benign_joint,,,,,,,,,,,
srilanka_floods__873113700944584706__873113700944584706_0,direct_image,,,,,,,,,,,
srilanka_floods__873113700944584706__873113700944584706_0,direct_text,,,,,,,,,,,
srilanka_floods__873113700944584706__873113700944584706_0,direct_joint,,,,,,,,,,,
srilanka_floods__873113700944584706__873113700944584706_0,misleading_image,,,,,,,,,,,
srilanka_floods__873113700944584706__873113700944584706_0,misleading_text,,,,,,,,,,,
srilanka_floods__873113700944584706__873113700944584706_0,misleading_joint,,,,,,,,,,,
mexico_earthquake__912346493809577984__912346493809577984_0,clean,,,,,,,,,,,
mexico_earthquake__912346493809577984__912346493809577984_0,benign_image,,,,,,,,,,,
mexico_earthquake__912346493809577984__912346493809577984_0,benign_text,,,,,,,,,,,
mexico_earthquake__912346493809577984__912346493809577984_0,benign_joint,,,,,,,,,,,
mexico_earthquake__912346493809577984__912346493809577984_0,direct_image,,,,,,,,,,,
mexico_earthquake__912346493809577984__912346493809577984_0,direct_text,,,,,,,,,,,
mexico_earthquake__912346493809577984__912346493809577984_0,direct_joint,,,,,,,,,,,
mexico_earthquake__912346493809577984__912346493809577984_0,misleading_image,,,,,,,,,,,
mexico_earthquake__912346493809577984__912346493809577984_0,misleading_text,,,,,,,,,,,
mexico_earthquake__912346493809577984__912346493809577984_0,misleading_joint,,,,,,,,,,,
hurricane_maria__911892515321733120__911892515321733120_0,clean,,,,,,,,,,,
hurricane_maria__911892515321733120__911892515321733120_0,benign_image,,,,,,,,,,,
hurricane_maria__911892515321733120__911892515321733120_0,benign_text,,,,,,,,,,,
hurricane_maria__911892515321733120__911892515321733120_0,benign_joint,,,,,,,,,,,
hurricane_maria__911892515321733120__911892515321733120_0,direct_image,,,,,,,,,,,
hurricane_maria__911892515321733120__911892515321733120_0,direct_text,,,,,,,,,,,
hurricane_maria__911892515321733120__911892515321733120_0,direct_joint,,,,,,,,,,,
hurricane_maria__911892515321733120__911892515321733120_0,misleading_image,,,,,,,,,,,
hurricane_maria__911892515321733120__911892515321733120_0,misleading_text,,,,,,,,,,,
hurricane_maria__911892515321733120__911892515321733120_0,misleading_joint,,,,,,,,,,,
hurricane_maria__911746042634182656__911746042634182656_0,clean,,,,,,,,,,,
hurricane_maria__911746042634182656__911746042634182656_0,benign_image,,,,,,,,,,,
hurricane_maria__911746042634182656__911746042634182656_0,benign_text,,,,,,,,,,,
hurricane_maria__911746042634182656__911746042634182656_0,benign_joint,,,,,,,,,,,
hurricane_maria__911746042634182656__911746042634182656_0,direct_image,,,,,,,,,,,
hurricane_maria__911746042634182656__911746042634182656_0,direct_text,,,,,,,,,,,
hurricane_maria__911746042634182656__911746042634182656_0,direct_joint,,,,,,,,,,,
hurricane_maria__911746042634182656__911746042634182656_0,misleading_image,,,,,,,,,,,
hurricane_maria__911746042634182656__911746042634182656_0,misleading_text,,,,,,,,,,,
hurricane_maria__911746042634182656__911746042634182656_0,misleading_joint,,,,,,,,,,,
hurricane_irma__910131060033196034__910131060033196034_0,clean,,,,,,,,,,,
hurricane_irma__910131060033196034__910131060033196034_0,benign_image,,,,,,,,,,,
hurricane_irma__910131060033196034__910131060033196034_0,benign_text,,,,,,,,,,,
hurricane_irma__910131060033196034__910131060033196034_0,benign_joint,,,,,,,,,,,
hurricane_irma__910131060033196034__910131060033196034_0,direct_image,,,,,,,,,,,
hurricane_irma__910131060033196034__910131060033196034_0,direct_text,,,,,,,,,,,
hurricane_irma__910131060033196034__910131060033196034_0,direct_joint,,,,,,,,,,,
hurricane_irma__910131060033196034__910131060033196034_0,misleading_image,,,,,,,,,,,
hurricane_irma__910131060033196034__910131060033196034_0,misleading_text,,,,,,,,,,,
hurricane_irma__910131060033196034__910131060033196034_0,misleading_joint,,,,,,,,,,,
hurricane_harvey__901792272882294786__901792272882294786_0,clean,,,,,,,,,,,
hurricane_harvey__901792272882294786__901792272882294786_0,benign_image,,,,,,,,,,,
hurricane_harvey__901792272882294786__901792272882294786_0,benign_text,,,,,,,,,,,
hurricane_harvey__901792272882294786__901792272882294786_0,benign_joint,,,,,,,,,,,
hurricane_harvey__901792272882294786__901792272882294786_0,direct_image,,,,,,,,,,,
hurricane_harvey__901792272882294786__901792272882294786_0,direct_text,,,,,,,,,,,
hurricane_harvey__901792272882294786__901792272882294786_0,direct_joint,,,,,,,,,,,
hurricane_harvey__901792272882294786__901792272882294786_0,misleading_image,,,,,,,,,,,
hurricane_harvey__901792272882294786__901792272882294786_0,misleading_text,,,,,,,,,,,
hurricane_harvey__901792272882294786__901792272882294786_0,misleading_joint,,,,,,,,,,,
hurricane_harvey__904849577450160128__904849577450160128_0,clean,,,,,,,,,,,
hurricane_harvey__904849577450160128__904849577450160128_0,benign_image,,,,,,,,,,,
hurricane_harvey__904849577450160128__904849577450160128_0,benign_text,,,,,,,,,,,
hurricane_harvey__904849577450160128__904849577450160128_0,benign_joint,,,,,,,,,,,
hurricane_harvey__904849577450160128__904849577450160128_0,direct_image,,,,,,,,,,,
hurricane_harvey__904849577450160128__904849577450160128_0,direct_text,,,,,,,,,,,
hurricane_harvey__904849577450160128__904849577450160128_0,direct_joint,,,,,,,,,,,
hurricane_harvey__904849577450160128__904849577450160128_0,misleading_image,,,,,,,,,,,
hurricane_harvey__904849577450160128__904849577450160128_0,misleading_text,,,,,,,,,,,
hurricane_harvey__904849577450160128__904849577450160128_0,misleading_joint,,,,,,,,,,,
hurricane_maria__922474905538564096__922474905538564096_0,clean,,,,,,,,,,,
hurricane_maria__922474905538564096__922474905538564096_0,benign_image,,,,,,,,,,,
hurricane_maria__922474905538564096__922474905538564096_0,benign_text,,,,,,,,,,,
hurricane_maria__922474905538564096__922474905538564096_0,benign_joint,,,,,,,,,,,
hurricane_maria__922474905538564096__922474905538564096_0,direct_image,,,,,,,,,,,
hurricane_maria__922474905538564096__922474905538564096_0,direct_text,,,,,,,,,,,
hurricane_maria__922474905538564096__922474905538564096_0,direct_joint,,,,,,,,,,,
hurricane_maria__922474905538564096__922474905538564096_0,misleading_image,,,,,,,,,,,
hurricane_maria__922474905538564096__922474905538564096_0,misleading_text,,,,,,,,,,,
hurricane_maria__922474905538564096__922474905538564096_0,misleading_joint,,,,,,,,,,,
hurricane_harvey__908905314342367232__908905314342367232_0,clean,,,,,,,,,,,
hurricane_harvey__908905314342367232__908905314342367232_0,benign_image,,,,,,,,,,,
hurricane_harvey__908905314342367232__908905314342367232_0,benign_text,,,,,,,,,,,
hurricane_harvey__908905314342367232__908905314342367232_0,benign_joint,,,,,,,,,,,
hurricane_harvey__908905314342367232__908905314342367232_0,direct_image,,,,,,,,,,,
hurricane_harvey__908905314342367232__908905314342367232_0,direct_text,,,,,,,,,,,
hurricane_harvey__908905314342367232__908905314342367232_0,direct_joint,,,,,,,,,,,
hurricane_harvey__908905314342367232__908905314342367232_0,misleading_image,,,,,,,,,,,
hurricane_harvey__908905314342367232__908905314342367232_0,misleading_text,,,,,,,,,,,
hurricane_harvey__908905314342367232__908905314342367232_0,misleading_joint,,,,,,,,,,,
hurricane_maria__922588041952182272__922588041952182272_2,clean,,,,,,,,,,,
hurricane_maria__922588041952182272__922588041952182272_2,benign_image,,,,,,,,,,,
hurricane_maria__922588041952182272__922588041952182272_2,benign_text,,,,,,,,,,,
hurricane_maria__922588041952182272__922588041952182272_2,benign_joint,,,,,,,,,,,
hurricane_maria__922588041952182272__922588041952182272_2,direct_image,,,,,,,,,,,
hurricane_maria__922588041952182272__922588041952182272_2,direct_text,,,,,,,,,,,
hurricane_maria__922588041952182272__922588041952182272_2,direct_joint,,,,,,,,,,,
hurricane_maria__922588041952182272__922588041952182272_2,misleading_image,,,,,,,,,,,
hurricane_maria__922588041952182272__922588041952182272_2,misleading_text,,,,,,,,,,,
hurricane_maria__922588041952182272__922588041952182272_2,misleading_joint,,,,,,,,,,,
hurricane_irma__910126834498592768__910126834498592768_0,clean,,,,,,,,,,,
hurricane_irma__910126834498592768__910126834498592768_0,benign_image,,,,,,,,,,,
hurricane_irma__910126834498592768__910126834498592768_0,benign_text,,,,,,,,,,,
hurricane_irma__910126834498592768__910126834498592768_0,benign_joint,,,,,,,,,,,
hurricane_irma__910126834498592768__910126834498592768_0,direct_image,,,,,,,,,,,
hurricane_irma__910126834498592768__910126834498592768_0,direct_text,,,,,,,,,,,
hurricane_irma__910126834498592768__910126834498592768_0,direct_joint,,,,,,,,,,,
hurricane_irma__910126834498592768__910126834498592768_0,misleading_image,,,,,,,,,,,
hurricane_irma__910126834498592768__910126834498592768_0,misleading_text,,,,,,,,,,,
hurricane_irma__910126834498592768__910126834498592768_0,misleading_joint,,,,,,,,,,,
hurricane_irma__909879689610743810__909879689610743810_0,clean,,,,,,,,,,,
hurricane_irma__909879689610743810__909879689610743810_0,benign_image,,,,,,,,,,,
hurricane_irma__909879689610743810__909879689610743810_0,benign_text,,,,,,,,,,,
